"X1","account_id","post_id","Category","Page","Post.URL","Date.Published","Post.Type","Rating","Debate","share_count","reaction_count","comment_count","share_count_ln","comment_count_ln"
987,135665053303678,554261528110693,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554261528110693",2016-09-26,"link","mostly false",NA,140,127,12,4.9416424226093,2.56494935746154
988,135665053303678,554277404775772,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554277404775772",2016-09-26,"link","mostly true",NA,57,240,90,4.04305126783455,4.51085950651685
989,135665053303678,554307944772718,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554307944772718",2016-09-26,"link","mostly true",NA,284,587,275,5.64897423816121,5.62040086571715
990,135665053303678,554325304770982,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554325304770982",2016-09-26,"link","no factual content",NA,650,1138,27,6.47697236288968,3.3322045101752
991,135665053303678,554342468102599,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554342468102599",2016-09-26,"link","mixture of true and false",NA,3,53,7,1.09861228866811,2.07944154167984
992,135665053303678,554360488100797,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554360488100797",2016-09-26,"link","mostly true",NA,23,46,16,3.13549421592915,2.83321334405622
993,135665053303678,554371828099663,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554371828099663",2016-09-26,"link","mostly true",NA,50,96,9,3.91202300542815,2.30258509299405
994,135665053303678,554402708096575,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554402708096575",2016-09-26,"link","mostly true",NA,64,154,8,4.15888308335967,2.19722457733622
995,135665053303678,554416098095236,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554416098095236",2016-09-26,"link","mixture of true and false","yes",126,467,29,4.83628190695148,3.40119738166216
997,135665053303678,554127778124068,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554127778124068",2016-09-27,"photo","no factual content",NA,1209,1278,102,7.09754885061479,4.63472898822964
999,135665053303678,554502851419894,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554502851419894",2016-09-27,"link","no factual content",NA,50,113,18,3.91202300542815,2.94443897916644
1000,135665053303678,554502974753215,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554502974753215",2016-09-27,"link","mostly false",NA,22,18,5,3.09104245335832,1.79175946922805
1001,135665053303678,554503008086545,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554503008086545",2016-09-27,"link","no factual content",NA,32,236,14,3.46573590279973,2.70805020110221
1002,135665053303678,554503064753206,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554503064753206",2016-09-27,"link","mostly true",NA,2,23,3,0.693147180559945,1.38629436111989
1003,135665053303678,554504311419748,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554504311419748",2016-09-27,"link","mostly false",NA,264,235,47,5.57594910314632,3.87120101090789
1004,135665053303678,554504451419734,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554504451419734",2016-09-27,"link","no factual content",NA,4,11,0,1.38629436111989,0
1005,135665053303678,554504534753059,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554504534753059",2016-09-27,"link","mostly false",NA,1456,1071,116,7.28344822875663,4.76217393479776
1006,135665053303678,554504641419715,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554504641419715",2016-09-27,"link","mostly true",NA,14,19,1,2.63905732961526,0.693147180559945
1007,135665053303678,554504701419709,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554504701419709",2016-09-27,"link","mostly true",NA,12,51,73,2.484906649788,4.30406509320417
1008,135665053303678,554504831419696,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554504831419696",2016-09-27,"link","mostly true",NA,108,162,5,4.68213122712422,1.79175946922805
1009,135665053303678,554505034753009,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554505034753009",2016-09-27,"link","mixture of true and false",NA,1340,1270,130,7.20042489294496,4.87519732320115
1010,135665053303678,554505101419669,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554505101419669",2016-09-27,"link","mostly true",NA,76,149,3,4.33073334028633,1.38629436111989
1011,135665053303678,554505178086328,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554505178086328",2016-09-27,"link","mixture of true and false",NA,308,435,512,5.73009978297357,6.24027584517077
1012,135665053303678,554505344752978,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554505344752978",2016-09-27,"link","mostly true",NA,14,28,15,2.63905732961526,2.77258872223978
1013,135665053303678,554509488085897,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554509488085897",2016-09-27,"link","mixture of true and false",NA,474,1071,15,6.16120732169508,2.77258872223978
1014,135665053303678,554509564752556,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554509564752556",2016-09-27,"link","mostly true","yes",2,44,31,0.693147180559945,3.46573590279973
1015,135665053303678,554510084752504,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554510084752504",2016-09-27,"photo","no factual content",NA,836,1030,22,6.7286286130847,3.13549421592915
1016,135665053303678,554510241419155,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554510241419155",2016-09-27,"photo","no factual content",NA,1403,1688,25,7.24636808010246,3.25809653802148
1017,135665053303678,554510431419136,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554510431419136",2016-09-27,"photo","no factual content",NA,402,398,9,5.99645208861902,2.30258509299405
1018,135665053303678,554510524752460,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554510524752460",2016-09-27,"link","mostly true",NA,213,1404,67,5.36129216570943,4.21950770517611
1019,135665053303678,554510678085778,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554510678085778",2016-09-27,"link","mostly true",NA,12,48,53,2.484906649788,3.98898404656427
1020,135665053303678,554510764752436,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554510764752436",2016-09-27,"link","mostly true",NA,2057,1681,166,7.62900388965296,5.11799381241676
1021,135665053303678,554510794752433,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554510794752433",2016-09-27,"link","mostly true",NA,175,563,32,5.16478597392351,3.49650756146648
1022,135665053303678,554510844752428,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554510844752428",2016-09-27,"link","mostly true",NA,19,40,13,2.94443897916644,2.63905732961526
1023,135665053303678,554510938085752,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554510938085752",2016-09-27,"link","mixture of true and false",NA,11,40,7,2.39789527279837,2.07944154167984
1024,135665053303678,554597891410390,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554597891410390",2016-09-27,"link","mostly true",NA,15,26,6,2.70805020110221,1.94591014905531
1025,135665053303678,554612978075548,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554612978075548",2016-09-27,"link","mostly true",NA,100,173,10,4.60517018598809,2.39789527279837
1026,135665053303678,554629948073851,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554629948073851",2016-09-27,"link","mostly true",NA,76,149,3,4.33073334028633,1.38629436111989
1027,135665053303678,554657358071110,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554657358071110",2016-09-27,"link","mostly false","yes",380,568,47,5.94017125272043,3.87120101090789
1028,135665053303678,554677078069138,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554677078069138",2016-09-27,"link","mostly true","yes",225,527,135,5.41610040220442,4.91265488573605
1029,135665053303678,554690588067787,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554690588067787",2016-09-27,"link","no factual content",NA,49,116,7,3.89182029811063,2.07944154167984
1030,135665053303678,554703414733171,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554703414733171",2016-09-27,"link","mostly true",NA,14,24,0,2.63905732961526,0
1031,135665053303678,554716558065190,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554716558065190",2016-09-27,"link","mostly true",NA,100,224,27,4.60517018598809,3.3322045101752
1032,135665053303678,554737894729723,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554737894729723",2016-09-27,"link","mixture of true and false",NA,1340,1270,130,7.20042489294496,4.87519732320115
1033,135665053303678,554769691393210,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554769691393210",2016-09-27,"link","mostly true",NA,16,53,16,2.77258872223978,2.83321334405622
1034,135665053303678,554779854725527,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554779854725527",2016-09-27,"link","mixture of true and false",NA,14,61,0,2.63905732961526,0
1036,440106476051475,1245655948829853,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1245655948829853",2016-09-19,"link","mostly true",NA,1511,2281,191,7.32052696227274,5.25749537202778
1037,440106476051475,1245657488829699,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1245657488829699",2016-09-19,"link","mostly false",NA,572,1148,204,6.3491389913798,5.32300997913841
1038,440106476051475,1245659788829469,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1245659788829469",2016-09-19,"link","mostly true",NA,65,185,8,4.17438726989564,2.19722457733622
1039,440106476051475,1245660842162697,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1245660842162697",2016-09-19,"link","mostly true",NA,947,1689,535,6.85329909318608,6.2841341610708
1040,440106476051475,1245661855495929,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1245661855495929",2016-09-19,"link","mixture of true and false",NA,2965,4607,3728,7.99463231143183,8.22389538017882
1041,440106476051475,1246091905452924,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246091905452924",2016-09-19,"link","mostly false",NA,13305,9490,932,9.49589518341179,6.83840520084734
1042,440106476051475,1246147322114049,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246147322114049",2016-09-19,"link","mostly true",NA,728,3120,84,6.59030104819669,4.44265125649032
1043,440106476051475,1246187652110016,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246187652110016",2016-09-19,"link","no factual content",NA,3442,6399,242,8.14380797677148,5.49306144334055
1044,440106476051475,1246192692109512,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246192692109512",2016-09-19,"link","mostly true",NA,3700,14954,2563,8.21608809863232,7.84932381804056
1045,440106476051475,1246206985441416,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246206985441416",2016-09-19,"link","mostly true",NA,1860,9912,299,7.52833176670725,5.7037824746562
1046,440106476051475,1246207405441374,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246207405441374",2016-09-19,"link","mostly false",NA,4595,4899,256,8.43272403478979,5.54907608489522
1047,440106476051475,1246207908774657,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246207908774657",2016-09-19,"link","mostly true",NA,1203,1956,715,7.09257371597468,6.57368016696065
1048,440106476051475,1246209585441156,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246209585441156",2016-09-19,"link","mostly true",NA,246,2809,73,5.50533153593236,4.30406509320417
1049,440106476051475,1246242658771182,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246242658771182",2016-09-19,"link","mixture of true and false",NA,95,259,16,4.55387689160054,2.83321334405622
1050,440106476051475,1246441708751277,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246441708751277",2016-09-19,"link","mostly true",NA,197,655,144,5.28320372873799,4.97673374242057
1051,440106476051475,1246448645417250,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246448645417250",2016-09-19,"link","mostly true",NA,734,3052,91,6.59850902861452,4.52178857704904
1052,440106476051475,1246475268747921,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246475268747921",2016-09-19,"link","mostly false",NA,54,109,39,3.98898404656427,3.68887945411394
1053,440106476051475,1246491382079643,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246491382079643",2016-09-19,"link","mixture of true and false",NA,82,857,49,4.40671924726425,3.91202300542815
1054,440106476051475,1246565388738909,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246565388738909",2016-09-19,"link","mixture of true and false",NA,981,6376,384,6.88857245956536,5.95324333428778
1055,440106476051475,1246567002072081,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246567002072081",2016-09-20,"link","mostly true",NA,1747,4987,774,7.46565531013406,6.65286302935335
1056,440106476051475,1246595435402571,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246595435402571",2016-09-20,"link","mixture of true and false",NA,51,170,24,3.93182563272433,3.2188758248682
1057,440106476051475,1246596238735824,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246596238735824",2016-09-20,"link","mixture of true and false",NA,130,271,27,4.86753445045558,3.3322045101752
1058,440106476051475,1246873882041393,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246873882041393",2016-09-20,"link","mixture of true and false",NA,71,180,58,4.26267987704132,4.07753744390572
1059,440106476051475,1246874788707969,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246874788707969",2016-09-20,"link","mostly true",NA,2382,4632,854,7.77569574991525,6.75110146893676
1060,440106476051475,1246876025374512,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246876025374512",2016-09-20,"link","mostly true",NA,106,769,294,4.66343909411207,5.68697535633982
1061,440106476051475,1246879138707534,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246879138707534",2016-09-20,"link","mostly true",NA,1279,3339,420,7.15383380157884,6.04263283368238
1062,440106476051475,1246879678707480,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246879678707480",2016-09-20,"link","mostly false",NA,3697,5811,206,8.21527695893663,5.33271879326537
1063,440106476051475,1247110935351021,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247110935351021",2016-09-20,"link","mostly false",NA,18054,17705,1487,9.8011225458581,7.30518821539304
1064,440106476051475,1247112968684151,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247112968684151",2016-09-20,"link","mixture of true and false",NA,334,1303,55,5.8111409929767,4.02535169073515
1065,440106476051475,1247115938683854,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247115938683854",2016-09-20,"link","mostly true",NA,182,781,267,5.2040066870768,5.59098698051086
1066,440106476051475,1247208265341288,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247208265341288",2016-09-20,"link","mostly true",NA,104,572,166,4.64439089914137,5.11799381241676
1067,440106476051475,1247315645330550,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247315645330550",2016-09-20,"link","mostly false",NA,2889,4174,925,7.96866570046623,6.83087423464618
1068,440106476051475,1247384335323681,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247384335323681",2016-09-20,"link","mixture of true and false",NA,6053,8949,5697,8.70830929589169,8.64787051505785
1069,440106476051475,1247438335318281,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247438335318281",2016-09-20,"link","mostly true",NA,1791,4120,137,7.49052940206071,4.92725368515721
1070,440106476051475,1247476645314450,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247476645314450",2016-09-20,"link","mixture of true and false",NA,32,138,58,3.46573590279973,4.07753744390572
1071,440106476051475,1247473121981469,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247473121981469",2016-09-21,"link","mixture of true and false",NA,137,265,37,4.91998092582813,3.63758615972639
1072,440106476051475,1247478311980950,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247478311980950",2016-09-21,"link","mostly true",NA,3304,3561,1443,8.10288913464087,7.27517231945277
1073,440106476051475,1247479088647539,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247479088647539",2016-09-21,"link","mostly false",NA,1474,2551,538,7.29573507274928,6.289715570909
1074,440106476051475,1247794678615980,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247794678615980",2016-09-21,"link","mostly true",NA,319,929,84,5.76519110278484,4.44265125649032
1075,440106476051475,1247833948612053,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247833948612053",2016-09-21,"link","mostly false",NA,192,578,114,5.25749537202778,4.74493212836325
1076,440106476051475,1247930188602429,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247930188602429",2016-09-21,"link","mostly true",NA,1048,2905,310,6.95463886488099,5.73979291217923
1077,440106476051475,1248049121923869,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248049121923869",2016-09-21,"link","mixture of true and false",NA,1346,2245,803,7.20489251020467,6.68959926917897
1078,440106476051475,1248049411923840,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248049411923840",2016-09-21,"link","mostly false",NA,1581,2342,101,7.36581283720947,4.62497281328427
1079,440106476051475,1248070595255055,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248070595255055",2016-09-21,"link","mostly true",NA,4058,4494,449,8.30844552038576,6.10924758276437
1080,440106476051475,1248101115252003,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248101115252003",2016-09-21,"link","mostly true",NA,130,531,73,4.86753445045558,4.30406509320417
1081,440106476051475,1248135508581897,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248135508581897",2016-09-21,"link","mostly true",NA,5138,4696,3237,8.54441917766983,8.08271113423758
1082,440106476051475,1248162231912558,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248162231912558",2016-09-21,"link","mostly true",NA,502,934,134,6.21860011969173,4.90527477843843
1083,440106476051475,1248204025241712,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248204025241712",2016-09-21,"link","mostly true",NA,7234,21249,692,8.88654741251204,6.5410299991899
1084,440106476051475,1248211258574322,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248211258574322",2016-09-21,"link","mostly false",NA,143,525,115,4.96284463025991,4.75359019110636
1085,440106476051475,1248221448573303,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248221448573303",2016-09-21,"link","mostly false",NA,2492,3661,244,7.82084087990734,5.50125821054473
1086,440106476051475,1248260195236095,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248260195236095",2016-09-21,"link","mixture of true and false",NA,6271,16334,480,8.74369111054302,6.17586727010576
1087,440106476051475,1248280588567389,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248280588567389",2016-09-21,"link","mostly true",NA,93,316,165,4.53259949315326,5.11198778835654
1088,440106476051475,1248224501906331,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248224501906331",2016-09-22,"link","mostly true",NA,1121,6404,129,7.02197642307216,4.86753445045558
1089,440106476051475,1248227058572742,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248227058572742",2016-09-22,"link","mostly false",NA,2590,4088,351,7.85941315469358,5.8636311755981
1090,440106476051475,1248227375239377,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248227375239377",2016-09-22,"link","mostly false",NA,317,1011,384,5.75890177387728,5.95324333428778
1091,440106476051475,1248228565239258,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248228565239258",2016-09-22,"link","mostly true",NA,20,336,10,2.99573227355399,2.39789527279837
1092,440106476051475,1248640028531445,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248640028531445",2016-09-22,"link","mixture of true and false",NA,1760,5415,618,7.4730690880322,6.4281052726846
1093,440106476051475,1248719248523523,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248719248523523",2016-09-22,"link","mostly false",NA,1372,3258,3183,7.22402480828583,8.06589354696427
1094,440106476051475,1248839651844816,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248839651844816",2016-09-22,"link","mostly false",NA,1147,2340,696,7.04490511712937,6.54678541076052
1095,440106476051475,1248900275172087,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248900275172087",2016-09-22,"link","mostly true",NA,304,1204,37,5.71702770140622,3.63758615972639
1096,440106476051475,1248905528504895,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248905528504895",2016-09-22,"link","mostly true",NA,876,2476,111,6.77536609093639,4.71849887129509
1097,440106476051475,1248957208499727,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248957208499727",2016-09-22,"link","mixture of true and false",NA,1136,1716,441,7.0352685992811,6.0913098820777
1098,440106476051475,1248987098496738,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248987098496738",2016-09-22,"link","mixture of true and false",NA,215,988,67,5.37063802812766,4.21950770517611
1099,440106476051475,1249041701824611,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249041701824611",2016-09-22,"link","mixture of true and false",NA,5817,5148,186,8.66853994391076,5.23110861685459
1100,440106476051475,1249057001823081,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249057001823081",2016-09-22,"link","mixture of true and false",NA,349,622,311,5.85507192220243,5.74300318780948
1101,440106476051475,1249061858489262,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249061858489262",2016-09-22,"link","mixture of true and false",NA,151,652,201,5.01727983681492,5.30826769740121
1102,440106476051475,1249121558483292,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249121558483292",2016-09-22,"link","mostly false",NA,1670,2359,870,7.4205789054108,6.7696419768525
1103,440106476051475,1249022148493233,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249022148493233",2016-09-23,"link","mostly true",NA,54,757,41,3.98898404656427,3.73766961828337
1104,440106476051475,1249062208489227,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249062208489227",2016-09-23,"link","mostly true",NA,209,980,40,5.34233425196481,3.71357206670431
1105,440106476051475,1249122865149828,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249122865149828",2016-09-23,"text","mixture of true and false",NA,3,47,7,1.09861228866811,2.07944154167984
1106,440106476051475,1249124161816365,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249124161816365",2016-09-23,"link","mostly false",NA,3925,15781,297,8.27512163021651,5.6970934865054
1107,440106476051475,1249131348482313,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249131348482313",2016-09-23,"link","mostly true",NA,120,492,214,4.78749174278205,5.37063802812766
1108,440106476051475,1249132111815570,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249132111815570",2016-09-23,"link","mostly false",NA,1175,1568,242,7.06902342657826,5.49306144334055
1109,440106476051475,1249132908482157,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249132908482157",2016-09-23,"link","no factual content",NA,29,159,65,3.36729582998647,4.18965474202643
1110,440106476051475,1249133618482086,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249133618482086",2016-09-23,"link","mixture of true and false",NA,295,854,100,5.68697535633982,4.61512051684126
1111,440106476051475,1249432448452203,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249432448452203",2016-09-23,"link","mostly true",NA,31,145,16,3.43398720448515,2.83321334405622
1112,440106476051475,1249777878417660,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249777878417660",2016-09-23,"link","mostly false",NA,6535,14003,825,8.78492762605832,6.71659477352098
1113,440106476051475,1249886585073456,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249886585073456",2016-09-23,"link","mostly false",NA,14024,9536,2247,9.54852542660107,7.71779621101358
1114,440106476051475,1249951931733588,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249951931733588",2016-09-23,"link","mostly true",NA,258,747,144,5.55295958492162,4.97673374242057
1115,440106476051475,1249978638397584,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249978638397584",2016-09-23,"link","mostly true",NA,40316,14677,857,10.6045036914748,6.75460409948796
1116,440106476051475,1249981928397255,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249981928397255",2016-09-23,"link","mostly true",NA,2667,7915,240,7.88870952418201,5.48479693349065
1117,440106476051475,1250009591727822,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1250009591727822",2016-09-23,"link","mostly true",NA,215,1560,252,5.37063802812766,5.53338948872752
1118,440106476051475,1251852554876859,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1251852554876859",2016-09-26,"link","mostly true",NA,60,431,36,4.0943445622221,3.61091791264422
1119,440106476051475,1251854891543292,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1251854891543292",2016-09-26,"link","mostly true",NA,1441,3309,870,7.27309259599952,6.7696419768525
1120,440106476051475,1251856134876501,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1251856134876501",2016-09-26,"link","mostly true",NA,922,2567,111,6.82654522355659,4.71849887129509
1121,440106476051475,1252400874822027,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252400874822027",2016-09-26,"link","mostly true",NA,1949,4525,382,7.57507169950756,5.94803498918065
1122,440106476051475,1252425721486209,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252425721486209",2016-09-26,"link","mostly true",NA,528,1072,25,6.26909628370626,3.25809653802148
1123,440106476051475,1252426128152835,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252426128152835",2016-09-26,"link","mostly false",NA,1665,2311,108,7.41758040241454,4.69134788222914
1124,440106476051475,1252426544819460,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252426544819460",2016-09-26,"link","mostly true",NA,3559,5162,147,8.17723488551019,4.99721227376411
1126,440106476051475,1252607684801346,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252607684801346",2016-09-26,"link","mixture of true and false",NA,2403,2191,469,7.78447323573647,6.1527326947041
1127,440106476051475,1252637398131708,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252637398131708",2016-09-26,"link","mostly true",NA,11994,10501,4376,9.39216180372845,8.3841188371909
1128,440106476051475,1252638934798221,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252638934798221",2016-09-26,"link","mostly true",NA,8646,8683,1133,9.06485206522758,7.0335064842877
1129,440106476051475,1252745751454206,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252745751454206",2016-09-26,"link","no factual content",NA,6769,11670,283,8.82010864450861,5.64897423816121
1130,440106476051475,1252747661454015,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252747661454015",2016-09-26,"link","mostly true",NA,7278,6616,385,8.89261137817211,5.95583736946483
1131,440106476051475,1252748414787273,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252748414787273",2016-09-26,"link","no factual content",NA,608,2128,972,6.41017488196617,6.880384082186
1132,440106476051475,1252765571452224,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252765571452224",2016-09-26,"link","mostly true","yes",1397,4185,83,7.24208235925696,4.43081679884331
1133,440106476051475,1252748814787233,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252748814787233",2016-09-27,"link","mostly true",NA,325,1245,65,5.78382518232974,4.18965474202643
